
code	|	taxid	|	primary taxid	|	taxname
1	|	2811504	|	2811504	|	Thermodesulfovibrionaceae
1	|	28261	|	28261	|	Thermodesulfovibrio
1	|	28250	|	28250	|	Ornithobacterium
1	|	1921421	|	1921421	|	Geobacillus genomosp. 3
1	|	2904687	|	2904687	|	Desulforapulum
1	|	83618	|	83618	|	Pseudoxanthomonas
1	|	2289	|	2289	|	Desulfobacter
1	|	1207073	|	1207073	|	unclassified candidate division NC10
1	|	267889	|	267889	|	Colwelliaceae
1	|	28228	|	28228	|	Colwellia
1	|	2790998	|	2790998	|	Mycoplasmoidaceae
1	|	2791001	|	2791001	|	Malacoplasma
1	|	742030	|	742030	|	Salinisphaerales
1	|	742031	|	742031	|	Salinisphaeraceae
1	|	180541	|	180541	|	Salinisphaera
1	|	2063	|	2063	|	Kitasatospora
1	|	56106	|	56106	|	Cylindrospermum
1	|	2620237	|	2620237	|	unclassified Virgibacillus
1	|	2792299	|	2792299	|	Calidifontibacillus
1	|	186821	|	186821	|	Sporolactobacillaceae
1	|	2077	|	2077	|	Sporolactobacillus
1	|	255527	|	255527	|	Saccharospirillaceae
1	|	230494	|	230494	|	Reinekea
1	|	2060	|	2060	|	Tsukamurella
1	|	2995234	|	2995234	|	Mycoplasmoides
1	|	2733098	|	2733098	|	Brizovirus
1	|	2734097	|	2734097	|	Brizovirus syn33
1	|	84993	|	84993	|	Acidimicrobiales
1	|	1798913	|	1798913	|	Microthrixaceae
1	|	41949	|	41949	|	Candidatus Microthrix
1	|	2509505	|	2509505	|	Pedacovirus
1	|	2649073	|	2649073	|	unclassified Nocardiopsis
1	|	2926460	|	2926460	|	Streptomycetaceae incertae sedis
1	|	2926461	|	2926461	|	MAR4 Clade
1	|	693763	|	693763	|	Cyatheales
1	|	29635	|	29635	|	Cyatheaceae
1	|	86337	|	86337	|	Alsophila
1	|	2948839	|	2948839	|	Nilusvirus
1	|	2956223	|	2956223	|	Nilusvirus ssm2
1	|	2733139	|	2733139	|	Vellamovirus
1	|	2734151	|	2734151	|	Vellamovirus syn1
1	|	1643947	|	1643947	|	Petrotogales
1	|	1643949	|	1643949	|	Petrotogaceae
1	|	160798	|	160798	|	Marinitoga
1	|	2147	|	2147	|	Acholeplasma
1	|	1921002	|	1921002	|	Holosporales
1	|	44746	|	44746	|	Holosporaceae
1	|	44747	|	44747	|	Holospora
1	|	447020	|	447020	|	Adlercreutzia
1	|	323733	|	323733	|	Rhizobium etli bv. mimosae
1	|	653388	|	653388	|	Bacillus mojavensis subgroup
1	|	205841	|	205841	|	Cryocola
1	|	2631038	|	2631038	|	unclassified Cryocola
1	|	1079922	|	1079922	|	Commensalibacter
1	|	9373	|	9373	|	Talpidae
1	|	143301	|	143301	|	Condylura
1	|	158483	|	158483	|	Cedecea
1	|	2066474	|	2066474	|	Endozoicomonadaceae
1	|	305899	|	305899	|	Endozoicomonas
1	|	45669	|	45669	|	Salinicoccus
1	|	3020833	|	3020833	|	Isoalcanivorax
1	|	453227	|	453227	|	Desulfarculales
1	|	453228	|	453228	|	Desulfarculaceae
1	|	453229	|	453229	|	Desulfarculus
1	|	1653831	|	1653831	|	Blattabacterium cuenoti
1	|	2314	|	2314	|	Methanoplanus
1	|	1937961	|	1937961	|	Haliscomenobacteraceae
1	|	2349	|	2349	|	Haliscomenobacter
1	|	2945022	|	2945022	|	Flexistipitaceae
1	|	2351	|	2351	|	Flexistipes
1	|	745410	|	745410	|	Gallaecimonas
1	|	2357	|	2357	|	Desulfomonile
1	|	2373	|	2373	|	Acetonema
1	|	2368	|	2368	|	Arhodomonas
1	|	2375	|	2375	|	Sporomusa
1	|	33861	|	33861	|	Crenarchaeota incertae sedis
1	|	2692118	|	2692118	|	Winkia
1	|	2609962	|	2609962	|	unclassified Haemophilus
1	|	2893060	|	2893060	|	Alkalihalophilus
1	|	203133	|	203133	|	Propionimicrobium
1	|	2422	|	2422	|	Fervidobacterium
1	|	2425	|	2425	|	Teredinibacter
1	|	51196	|	51196	|	Syntrophobotulus
1	|	2735	|	2735	|	Verrucomicrobium
1	|	1335640	|	1335640	|	Clostridium saccharoperbutylacetonicum N1-4
1	|	160795	|	160795	|	Ureibacillus
1	|	2723	|	2723	|	Hirschia
1	|	33809	|	33809	|	unclassified Betaproteobacteria
1	|	2717	|	2717	|	Cardiobacterium
1	|	232523	|	232523	|	Hylemonella
1	|	648176	|	648176	|	SAR202 cluster
1	|	2814657	|	2814657	|	Candidatus Nitromaritima
1	|	2003546	|	2003546	|	Cheilanthoideae
1	|	1518990	|	1518990	|	Myriopteris
1	|	1985338	|	1985338	|	Slopekvirus kp27
1	|	392735	|	392735	|	Uliginosibacterium
1	|	2169529	|	2169529	|	Ackermannviridae
1	|	2731621	|	2731621	|	Taipeivirus
1	|	2169687	|	2169687	|	Taipeivirus 0507KN21
1	|	1921704	|	1921704	|	Tegunavirus
1	|	1921705	|	1921705	|	Tegunavirus r1rt
1	|	224464	|	224464	|	Kofleriaceae
1	|	162027	|	162027	|	Haliangium
1	|	72607	|	72607	|	Acinetobacter genomosp. 13
1	|	57493	|	57493	|	Kocuria
1	|	219687	|	219687	|	Gemmatimonadaceae
1	|	173479	|	173479	|	Gemmatimonas
1	|	2056687	|	2056687	|	Fastidiosibacteraceae
1	|	482136	|	482136	|	Fangia
1	|	2637762	|	2637762	|	unclassified Nocardia
1	|	1206748	|	1206748	|	Nitrolancea
1	|	695982	|	695982	|	Halogranum
1	|	2762275	|	2762275	|	Trueperales
1	|	332247	|	332247	|	Trueperaceae
1	|	332248	|	332248	|	Truepera
1	|	402649	|	402649	|	Actinomycetospora
1	|	181118	|	181118	|	Pseudopodoces
1	|	2800062	|	2800062	|	Robiginitomaculaceae
1	|	437506	|	437506	|	Robiginitomaculum
1	|	156885	|	156885	|	Thioflavicoccus
1	|	1151464	|	1151464	|	unclassified Parvimonas
1	|	1913651	|	1913651	|	Krischvirus
1	|	1985354	|	1985354	|	Krischvirus RB49
1	|	2956495	|	2956495	|	Tequatrovirus RB51
1	|	1328881	|	1328881	|	Candidatus Midichloriaceae
1	|	411566	|	411566	|	Candidatus Midichloria
1	|	2733119	|	2733119	|	Nerrivikvirus
1	|	2734125	|	2734125	|	Nerrivikvirus srim2
1	|	2743582	|	2743582	|	Peptacetobacter
1	|	515417	|	515417	|	Amphritea
1	|	74385	|	74385	|	Gracilibacillus
1	|	46352	|	46352	|	Agrococcus
1	|	444051	|	444051	|	Mesoflavibacter
1	|	1921696	|	1921696	|	Mardecavirus
1	|	1921698	|	1921698	|	Mardecavirus MAR10
1	|	34019	|	34019	|	Liberibacter
1	|	50709	|	50709	|	Acidocella
1	|	2648610	|	2648610	|	unclassified Acidocella
1	|	1913650	|	1913650	|	Karamvirus
1	|	1913656	|	1913656	|	Karamvirus cc31
1	|	2733117	|	2733117	|	Neptunevirus
1	|	2734121	|	2734121	|	Neptunevirus srim18
1	|	1775403	|	1775403	|	Nevskiales
1	|	568386	|	568386	|	Sinobacteraceae
1	|	243627	|	243627	|	Hydrocarboniphaga
1	|	28033	|	28033	|	Sulfobacillus
1	|	31317	|	31317	|	Staurastrum
1	|	211469	|	211469	|	Kineosphaera
1	|	861913	|	861913	|	Fibrisoma
1	|	1643683	|	1643683	|	Acidothermales
1	|	85032	|	85032	|	Acidothermaceae
1	|	28048	|	28048	|	Acidothermus
1	|	213485	|	213485	|	Micavibrio
1	|	1965089	|	1965089	|	Coronavirus HKU15
1	|	28067	|	28067	|	Rubrivivax
1	|	31966	|	31966	|	Leifsonia xyli subsp. cynodontis
1	|	1543705	|	1543705	|	Nitrospirillum
1	|	2040	|	2040	|	Aeromicrobium
1	|	111500	|	111500	|	Muricauda
1	|	362534	|	362534	|	Kordiimonadales
1	|	1331809	|	1331809	|	Kordiimonadaceae
1	|	288021	|	288021	|	Kordiimonas
1	|	2685818	|	2685818	|	Amorphaceae
1	|	580880	|	580880	|	Amorphus
1	|	2649579	|	2649579	|	unclassified Kocuria
1	|	2617939	|	2617939	|	unclassified Dietzia
1	|	55968	|	55968	|	Leucobacter
1	|	2621730	|	2621730	|	unclassified Leucobacter
1	|	42054	|	42054	|	Chromohalobacter
1	|	670955	|	670955	|	Candidatus Uzinura
1	|	2630031	|	2630031	|	unclassified Bordetella
1	|	2831106	|	2831106	|	Devosiaceae
1	|	1082930	|	1082930	|	Pelagibacterium
1	|	1914165	|	1914165	|	Dhakavirus
1	|	1914193	|	1914193	|	Dhakavirus bp7
1	|	2838335	|	2838335	|	Streptomyces aurantiacus group
1	|	213465	|	213465	|	Syntrophobacteraceae
1	|	29526	|	29526	|	Syntrophobacter
1	|	488937	|	488937	|	Desulfonatronospira
1	|	1182	|	1182	|	Scytonemataceae
1	|	1203	|	1203	|	Scytonema
1	|	2747271	|	2747271	|	Calidithermus
1	|	2904715	|	2904715	|	Desulfosudaceae
1	|	2904716	|	2904716	|	Desulfosudis
1	|	42837	|	42837	|	Ammonifex
1	|	34104	|	34104	|	Streptobacillus
1	|	419014	|	419014	|	Alloscardovia
1	|	34084	|	34084	|	Riemerella
1	|	44471	|	44471	|	Microcoleus
1	|	257493	|	257493	|	unclassified Aeromonas
1	|	1936987	|	1936987	|	Balneolota
1	|	1853221	|	1853221	|	Balneolia
1	|	1853223	|	1853223	|	Balneolales
1	|	1813606	|	1813606	|	Balneolaceae
1	|	649462	|	649462	|	Gracilimonas
1	|	650341	|	650341	|	Leeia
1	|	485256	|	485256	|	Natranaerobiales
1	|	485255	|	485255	|	Natranaerobiaceae
1	|	375928	|	375928	|	Natranaerobius
1	|	1868329	|	1868329	|	Xanthomarina
1	|	2650499	|	2650499	|	unclassified Leptolyngbya
1	|	1485951	|	1485951	|	Desulfurobacteriales
1	|	558314	|	558314	|	Desulfurobacteriaceae
1	|	171868	|	171868	|	Thermovibrio
1	|	104174	|	104174	|	Oscillochloridaceae
1	|	104175	|	104175	|	Oscillochloris
1	|	203522	|	203522	|	Longispora
1	|	2909705	|	2909705	|	Oleidesulfovibrio
1	|	2842881	|	2842881	|	Mooreparkvirus
1	|	503005	|	503005	|	Dasania
1	|	2699295	|	2699295	|	Embleya
1	|	666505	|	666505	|	Phycisphaerae
1	|	666506	|	666506	|	Phycisphaerales
1	|	666507	|	666507	|	Phycisphaeraceae
1	|	666508	|	666508	|	Phycisphaera
1	|	2282742	|	2282742	|	Desulfofarcimen
1	|	2282741	|	2282741	|	Desulfofundulus
1	|	1913654	|	1913654	|	Gaprivervirus
1	|	1913683	|	1913683	|	Gaprivervirus vr7
1	|	221065	|	221065	|	Kordia
1	|	1643951	|	1643951	|	Pseudothermotoga
1	|	33870	|	33870	|	Coriobacterium
1	|	256818	|	256818	|	Gulosibacter
1	|	2842979	|	2842979	|	Pseudotevenvirus
1	|	2844211	|	2844211	|	Pseudotevenvirus lw1
1	|	84996	|	84996	|	Rubrobacterales
1	|	84997	|	84997	|	Rubrobacteraceae
1	|	42255	|	42255	|	Rubrobacter
1	|	85	|	85	|	Hyphomonas
1	|	296014	|	296014	|	Algicola
1	|	2951104	|	2951104	|	Breznakiellaceae
1	|	2951107	|	2951107	|	Leadbettera
1	|	597359	|	597359	|	Kiloniellaceae
1	|	454159	|	454159	|	Kiloniella
1	|	1077257	|	1077257	|	Chthonomonadetes
1	|	1077263	|	1077263	|	Chthonomonadales
1	|	1077264	|	1077264	|	Chthonomonadaceae
1	|	1077265	|	1077265	|	Chthonomonas
1	|	577309	|	577309	|	Paraprevotella
1	|	2675232	|	2675232	|	Neobacillus
1	|	2619674	|	2619674	|	unclassified Anabaena
1	|	2844866	|	2844866	|	Thalassospiraceae
1	|	168934	|	168934	|	Thalassospira
1	|	2175151	|	2175151	|	Candidatus Micropelagos
1	|	644652	|	644652	|	Gordonibacter
1	|	455358	|	455358	|	Balneola
1	|	29382	|	29382	|	Staphylococcus cohnii
1	|	218207	|	218207	|	Desulfatibacillum
1	|	88	|	88	|	Leptothrix
1	|	216431	|	216431	|	Croceibacter
1	|	9803	|	9803	|	Rhinocerotidae
1	|	9806	|	9806	|	Ceratotherium
1	|	9807	|	9807	|	Ceratotherium simum
1	|	393661	|	393661	|	Congregibacter
1	|	2733125	|	2733125	|	Pontusvirus
1	|	2734134	|	2734134	|	Pontusvirus syn19
1	|	2948803	|	2948803	|	Lipsvirus
1	|	2956125	|	2956125	|	Lipsvirus ssm7
1	|	2733087	|	2733087	|	Ahtivirus
1	|	2734079	|	2734079	|	Ahtivirus sagseatwo
1	|	2703941	|	2703941	|	Halorubrum distributum group
1	|	89966	|	89966	|	Hymenobacter
1	|	1129704	|	1129704	|	Kyrpidia
1	|	475962	|	475962	|	Caldilineae
1	|	475963	|	475963	|	Caldilineales
1	|	475964	|	475964	|	Caldilineaceae
1	|	233191	|	233191	|	Caldilinea
1	|	33951	|	33951	|	Acetobacterium
1	|	33969	|	33969	|	Melissococcus
1	|	85017	|	85017	|	Promicromonosporaceae
1	|	43676	|	43676	|	Promicromonospora
1	|	2676048	|	2676048	|	Schaedlerella
1	|	2044587	|	2044587	|	Schaedlerella arabinosiphila
1	|	2620435	|	2620435	|	unclassified Lactobacillus
1	|	261825	|	261825	|	Agarivorans
1	|	471826	|	471826	|	Candidatus Desulforudis
1	|	471822	|	471822	|	Haloplasmatales
1	|	471823	|	471823	|	Haloplasmataceae
1	|	471824	|	471824	|	Haloplasma
1	|	991903	|	991903	|	Polymorphum
1	|	2942676	|	2942676	|	Kirjokansivirales
1	|	2976944	|	2976944	|	Graaviviridae
1	|	2948899	|	2948899	|	Seejivirus
1	|	2956429	|	2956429	|	Seejivirus CGphi46
1	|	158331	|	158331	|	Orchidoideae
1	|	158349	|	158349	|	Diurideae
1	|	158356	|	158356	|	Rhizanthellinae
1	|	112167	|	112167	|	Rhizanthella
1	|	13724	|	13724	|	Thiocystis
1	|	1335745	|	1335745	|	Spiribacter
1	|	697025	|	697025	|	Hoyosella
1	|	1652132	|	1652132	|	Halobacteriovoraceae
1	|	1652133	|	1652133	|	Halobacteriovorax
1	|	9774	|	9774	|	Sirenia
1	|	9775	|	9775	|	Trichechidae
1	|	9776	|	9776	|	Trichechus
1	|	9778	|	9778	|	Trichechus manatus
1	|	202907	|	202907	|	Collimonas
1	|	580370	|	580370	|	Zetaproteobacteria
1	|	580371	|	580371	|	Mariprofundales
1	|	580372	|	580372	|	Mariprofundaceae
1	|	377315	|	377315	|	Mariprofundus
1	|	292691	|	292691	|	Gramella
1	|	244698	|	244698	|	Gillisia
1	|	158876	|	158876	|	Yokenella
1	|	42417	|	42417	|	Halobacteroides
1	|	414371	|	414371	|	Aureimonas
1	|	2692113	|	2692113	|	Gleimia
1	|	499551	|	499551	|	Methanolinea
1	|	160845	|	160845	|	Thermoclostridium stercorarium subsp. stercorarium
1	|	44258	|	44258	|	Caloramator
1	|	2733135	|	2733135	|	Tefnutvirus
1	|	2734147	|	2734147	|	Tefnutvirus siom18
1	|	2948838	|	2948838	|	Neritesvirus
1	|	2956221	|	2956221	|	Neritesvirus scam8
1	|	2733090	|	2733090	|	Anaposvirus
1	|	2734083	|	2734083	|	Anaposvirus socalone
1	|	286801	|	286801	|	Segniliparus
1	|	2733111	|	2733111	|	Llyrvirus
1	|	2734116	|	2734116	|	Llyrvirus SSKS1
1	|	1892568	|	1892568	|	unclassified Tevenvirinae
1	|	1679449	|	1679449	|	Pseudooceanicola
1	|	401618	|	401618	|	Candidatus Riesia
1	|	941338	|	941338	|	Bhargavaea
1	|	2638413	|	2638413	|	unclassified Halonotius
1	|	2619747	|	2619747	|	unclassified Haloquadratum
1	|	1301080	|	1301080	|	Candidatus Nasuia
1	|	2071	|	2071	|	Saccharothrix
1	|	2767345	|	2767345	|	Jongsikchunia
1	|	41943	|	41943	|	Geraniales
1	|	4027	|	4027	|	Geraniaceae
1	|	4030	|	4030	|	Pelargonium
1	|	171412	|	171412	|	Eremococcus
1	|	81411	|	81411	|	Aminomonas
1	|	453850	|	453850	|	Joostella
1	|	76833	|	76833	|	Actinobaculum
1	|	2960609	|	2960609	|	unclassified Kyanoviridae
1	|	453849	|	453849	|	Henriciella
1	|	332951	|	332951	|	Halovivax
1	|	81466	|	81466	|	Aminobacterium
1	|	81463	|	81463	|	Anaeromusa
1	|	81461	|	81461	|	Thermanaerovibrio
1	|	2862745	|	2862745	|	Pseudobdellovibrio
1	|	115531	|	115531	|	unclassified Euryarchaeota
1	|	439484	|	439484	|	unclassified Oceanospirillales
1	|	1775411	|	1775411	|	Rhodanobacteraceae
1	|	70411	|	70411	|	Frateuria
1	|	50289	|	50289	|	Halymeniales
1	|	31453	|	31453	|	Halymeniaceae
1	|	31454	|	31454	|	Grateloupia
1	|	693071	|	693071	|	Caldisericia
1	|	693072	|	693072	|	Caldisericales
1	|	693073	|	693073	|	Caldisericaceae
1	|	693074	|	693074	|	Caldisericum
1	|	115782	|	115782	|	Trichlorobacter
1	|	9223	|	9223	|	Psittaciformes
1	|	1545690	|	1545690	|	Psittaculidae
1	|	13145	|	13145	|	Melopsittacus
1	|	494603	|	494603	|	unclassified Fischerella
1	|	47284	|	47284	|	Pleodorina
1	|	379899	|	379899	|	Niabella
1	|	446680	|	446680	|	Eudoraea
1	|	2843447	|	2843447	|	Ronodorvirus
1	|	2845939	|	2845939	|	Ronodorvirus ssm4
1	|	477695	|	477695	|	Thermogladius
1	|	1120752	|	1120752	|	Nodosilinea
1	|	188143	|	188143	|	Enterovibrio
1	|	1196216	|	1196216	|	Staphylococcus aureus subsp. aureus ST72
1	|	92682	|	92682	|	Halothece cluster
1	|	76023	|	76023	|	Halothece
1	|	2632878	|	2632878	|	unclassified Halothece
1	|	479117	|	479117	|	Brevibacterium ravenspurgense
1	|	2942680	|	2942680	|	Thumleimavirales
1	|	2976943	|	2976943	|	Druskaviridae
1	|	2948931	|	2948931	|	Tredecimvirus
1	|	2956543	|	2956543	|	Tredecimvirus HVTV1
1	|	198346	|	198346	|	Candidatus Baumannia
1	|	294702	|	294702	|	Proteiniphilum
1	|	1541743	|	1541743	|	Candidatus Ruthia
1	|	165697	|	165697	|	Sphingopyxis
1	|	2614943	|	2614943	|	unclassified Sphingopyxis
1	|	1794811	|	1794811	|	Parcubacteria group
1	|	221216	|	221216	|	Candidatus Parcubacteria
1	|	1046984	|	1046984	|	unclassified Parcubacteria
1	|	1892258	|	1892258	|	Symphyonemataceae
1	|	221282	|	221282	|	Mastigocladopsis
1	|	92712	|	92712	|	Simkaniaceae
1	|	34093	|	34093	|	Simkania
1	|	83551	|	83551	|	Parachlamydia
1	|	118747	|	118747	|	Bulleidia
1	|	596495	|	596495	|	Sciscionella
1	|	476528	|	476528	|	Bibersteinia
1	|	40548	|	40548	|	Dioscoreales
1	|	4671	|	4671	|	Dioscoreaceae
1	|	4672	|	4672	|	Dioscorea
1	|	1649482	|	1649482	|	Pseudopedobacter
1	|	1914194	|	1914194	|	Dhakavirus JS10
1	|	1980959	|	1980959	|	Krischvirus jse
1	|	414051	|	414051	|	Caenispirillum
1	|	47670	|	47670	|	Lautropia
1	|	101191	|	101191	|	Methanomethylovorans
1	|	4554	|	4554	|	Setaria
1	|	1648490	|	1648490	|	Rubritaleaceae
1	|	361050	|	361050	|	Rubritalea
1	|	721789	|	721789	|	Potentilleae
1	|	1184124	|	1184124	|	Fragariinae
1	|	3746	|	3746	|	Fragaria
1	|	57918	|	57918	|	Fragaria vesca
1	|	2945021	|	2945021	|	Calditerrivibrionaceae
1	|	545865	|	545865	|	Calditerrivibrio
1	|	2008793	|	2008793	|	Sterolibacteriaceae
1	|	378210	|	378210	|	Methyloversatilis
1	|	1119528	|	1119528	|	Methyloversatilis discipulorum
1	|	1143004	|	1143004	|	Methyloferula
1	|	171436	|	171436	|	Tistrella
1	|	135858	|	135858	|	Catenibacterium
1	|	336830	|	336830	|	Arsukibacterium
1	|	83768	|	83768	|	Succinimonas
1	|	2801325	|	2801325	|	Neoporphyra
1	|	2805400	|	2805400	|	Actinopolymorphaceae
1	|	117156	|	117156	|	Actinopolymorpha
1	|	53318	|	53318	|	Desulfocapsa
1	|	269260	|	269260	|	Nitratifractor
1	|	580596	|	580596	|	Butyricicoccus
1	|	566277	|	566277	|	Lentisphaeraceae
1	|	256846	|	256846	|	Lentisphaera
1	|	2842539	|	2842539	|	Acajnonavirus
1	|	2843630	|	2843630	|	Acajnonavirus acj9
1	|	74317	|	74317	|	Maricaulis
1	|	244127	|	244127	|	Anaerotruncus
1	|	2641626	|	2641626	|	unclassified Anaerotruncus
1	|	2627676	|	2627676	|	unclassified Methanobacterium
1	|	67799	|	67799	|	Thermodesulfobacteria
1	|	188710	|	188710	|	Thermodesulfobacteriales
1	|	188711	|	188711	|	Thermodesulfobacteriaceae
1	|	241192	|	241192	|	Thermodesulfatator
1	|	2624500	|	2624500	|	unclassified Methylosinus
1	|	2629304	|	2629304	|	unclassified Oscillibacter
1	|	84086	|	84086	|	unclassified Bacillota
1	|	2636472	|	2636472	|	unclassified Halobacillus
1	|	235572	|	235572	|	Candidatus Portiera
1	|	2805590	|	2805590	|	Ornithinimicrobiaceae
1	|	265976	|	265976	|	Serinicoccus
1	|	1892255	|	1892255	|	Gomontiellaceae
1	|	241421	|	241421	|	Crinalium
1	|	28050	|	28050	|	Lachnospira
1	|	1573534	|	1573534	|	Faecalitalea
1	|	2767890	|	2767890	|	Paucilactobacillus
1	|	1890436	|	1890436	|	Pseudanabaenaceae
1	|	1152	|	1152	|	Pseudanabaena
1	|	2593292	|	2593292	|	unclassified Pseudanabaena
1	|	52604	|	52604	|	Pleurocapsales
1	|	1890500	|	1890500	|	Hyellaceae
1	|	44474	|	44474	|	Pleurocapsa
1	|	2645907	|	2645907	|	unclassified Pleurocapsa
1	|	118001	|	118001	|	Chrysiogenetes
1	|	189769	|	189769	|	Chrysiogenales
1	|	189770	|	189770	|	Chrysiogenaceae
1	|	393029	|	393029	|	Desulfurispirillum
1	|	2569097	|	2569097	|	Anaerobutyricum
1	|	2840493	|	2840493	|	Lachnospiraceae incertae sedis
1	|	2968741	|	2968741	|	Chloroherpetonaceae
1	|	100715	|	100715	|	Chloroherpeton
1	|	447467	|	447467	|	Simiduia
1	|	2813035	|	2813035	|	Parvibaculaceae
1	|	256616	|	256616	|	Parvibaculum
1	|	208447	|	208447	|	Oceanithermus
1	|	201096	|	201096	|	Alicycliphilus
1	|	2629460	|	2629460	|	unclassified Pelosinus
1	|	2624378	|	2624378	|	unclassified Corynebacterium
1	|	2625095	|	2625095	|	unclassified Haloferax
1	|	1296625	|	1296625	|	Haloferax sp. BAB-2207
1	|	2169530	|	2169530	|	Aglimvirinae
1	|	2169532	|	2169532	|	Agtrevirus
1	|	1987994	|	1987994	|	Agtrevirus AG3
1	|	1406885	|	1406885	|	Aliiglaciecola
1	|	3018589	|	3018589	|	Ignatzschineriaceae
1	|	582472	|	582472	|	Wohlfahrtiimonas
1	|	1465811	|	1465811	|	Cellulomonas massiliensis
1	|	2945019	|	2945019	|	Geovibrionaceae
1	|	117999	|	117999	|	Denitrovibrio
1	|	551759	|	551759	|	Aromatoleum
1	|	2643294	|	2643294	|	unclassified Methylotenera
1	|	39773	|	39773	|	Methylomicrobium
1	|	2608980	|	2608980	|	unclassified Methylomonas
1	|	1742989	|	1742989	|	Glutamicibacter
1	|	2249310	|	2249310	|	Mycobacterium simiae complex
1	|	2625466	|	2625466	|	unclassified Thiomonas
1	|	187492	|	187492	|	Thalassolituus
1	|	354354	|	354354	|	Niastella
1	|	53572	|	53572	|	Deferribacter
1	|	886360	|	886360	|	Rudaea
1	|	31963	|	31963	|	Clavibacter michiganensis subsp. nebraskensis
1	|	90243	|	90243	|	Oligella
1	|	29574	|	29574	|	Taylorella
1	|	31983	|	31983	|	Helcococcus
1	|	2627481	|	2627481	|	unclassified Prochlorococcus
1	|	400783	|	400783	|	Thraupidae
1	|	48881	|	48881	|	Geospiza
1	|	1482593	|	1482593	|	Streptomyces flavovirens subgroup
1	|	338321	|	338321	|	Turneriella
1	|	1914209	|	1914209	|	Tequatrovirus RB14
1	|	1913995	|	1913995	|	Gaprivervirus sp18
1	|	2815910	|	2815910	|	Geminocystaceae
1	|	102234	|	102234	|	Cyanobacterium
1	|	96	|	96	|	Gallionella
1	|	2628203	|	2628203	|	unclassified Gallionella
1	|	102231	|	102231	|	Gloeocapsa
1	|	2623012	|	2623012	|	unclassified Gloeocapsa
1	|	905826	|	905826	|	Marine Group I
1	|	189774	|	189774	|	unclassified Chloroflexi
1	|	29548	|	29548	|	Rhodothermus
1	|	41707	|	41707	|	Lawsonia
1	|	1647988	|	1647988	|	Akkermansiaceae
1	|	3020832	|	3020832	|	Alloalcanivorax
1	|	1502725	|	1502725	|	Effusibacillus
1	|	232244	|	232244	|	Belliella
1	|	76632	|	76632	|	Thermobacillus
1	|	1892251	|	1892251	|	Coleofasciculaceae
1	|	669368	|	669368	|	Coleofasciculus
1	|	64159	|	64159	|	Desulfurobacterium
1	|	123375	|	123375	|	Solobacterium
1	|	1158600	|	1158600	|	Enterococcus faecium ATCC 8459 = NRRL B-2354
1	|	2862346	|	2862346	|	Baaleninema
1	|	2862350	|	2862350	|	Baaleninema simplex
1	|	1890499	|	1890499	|	Xenococcaceae
1	|	52607	|	52607	|	Xenococcus
1	|	2619298	|	2619298	|	unclassified Xenococcus (in: cyanobacteria)
1	|	1890498	|	1890498	|	Dermocarpellaceae
1	|	102115	|	102115	|	Stanieria
1	|	693762	|	693762	|	Schizaeales
1	|	693765	|	693765	|	Lygodiaceae
1	|	13823	|	13823	|	Lygodium
1	|	29404	|	29404	|	Microlunatus
1	|	29393	|	29393	|	Dolosigranulum
1	|	2867375	|	2867375	|	Desulfallaceae
1	|	2867376	|	2867376	|	Desulfoscipio
1	|	1792192	|	1792192	|	Bacillus altitudinis complex
1	|	2842416	|	2842416	|	Humphriesvirinae
1	|	2169643	|	2169643	|	Ithacavirus
1	|	2170217	|	2170217	|	Ithacavirus SP076
1	|	2170216	|	2170216	|	Ithacavirus SP058
1	|	2976354	|	2976354	|	Natronoarchaeaceae
1	|	1269201	|	1269201	|	Salinarchaeum
1	|	2621923	|	2621923	|	unclassified Salinarchaeum
1	|	875170	|	875170	|	Celeribacter
1	|	171550	|	171550	|	Rikenellaceae
1	|	29355	|	29355	|	Ruminiclostridium cellobioparum
1	|	1506577	|	1506577	|	Tyzzerella
1	|	3018741	|	3018741	|	Cellulosilyticaceae
1	|	698776	|	698776	|	Cellulosilyticum
1	|	273135	|	273135	|	Candidatus Cardinium
1	|	2641185	|	2641185	|	unclassified Candidatus Cardinium
1	|	264995	|	264995	|	Anaerofustis
1	|	2842819	|	2842819	|	Lasallevirus
1	|	2843629	|	2843629	|	Acinetobacter virus Acj61
1	|	2633828	|	2633828	|	unclassified Leptospira
1	|	2211638	|	2211638	|	Limimaricola
1	|	1443949	|	1443949	|	Corallinophycidae
1	|	31395	|	31395	|	Corallinales
1	|	31396	|	31396	|	Corallinaceae
1	|	48611	|	48611	|	Corallinoideae
1	|	48940	|	48940	|	Calliarthron
1	|	2995706	|	2995706	|	Streptantibioticus
1	|	300418	|	300418	|	Catellicoccus
1	|	512313	|	512313	|	environmental samples
1	|	129701	|	129701	|	environmental samples
1	|	83426	|	83426	|	environmental samples
1	|	286132	|	286132	|	environmental samples
1	|	2624920	|	2624920	|	unclassified Rhodopirellula
1	|	283785	|	283785	|	Bizionia
1	|	68357	|	68357	|	environmental samples
1	|	876415	|	876415	|	environmental samples
1	|	512311	|	512311	|	environmental samples
1	|	1198137	|	1198137	|	Schizotequatrovirus
1	|	1914019	|	1914019	|	Schizotequatrovirus KVP40
1	|	2812006	|	2812006	|	Bruguierivoracaceae
1	|	84565	|	84565	|	Sodalis
1	|	910950	|	910950	|	environmental samples
1	|	995019	|	995019	|	Sutterellaceae
